filename for_count for_with_if_count for_with_switch_count for_with_array_references_count for_with_function_calls_count nested_for_count while_count while_with_if_count while_with_switch_count while_with_array_references_count while_with_function_calls_count stmts_inside_loop total_stmts
mm/slab_common.c 6 4 0 3 3 0 1 0 0 0 0 19 361
mm/mmu_notifier.c 0 0 0 0 0 0 1 0 0 0 0 2 107
mm/mmu_context.c 0 0 0 0 0 0 0 0 0 0 0 0 19
mm/kmemleak-test.c 1 1 0 0 0 0 0 0 0 0 0 5 40
mm/workingset.c 1 1 0 1 0 0 0 0 0 0 0 6 87
mm/early_ioremap.c 5 2 0 2 0 0 2 2 0 0 0 16 74
mm/backing-dev.c 2 1 0 1 0 0 1 0 0 0 0 4 207
mm/init-mm.c 0 0 0 0 0 0 0 0 0 0 0 0 1
mm/mempolicy.c 6 5 0 0 1 0 8 5 0 0 0 80 906
mm/madvise.c 3 3 0 0 0 0 0 0 0 0 0 34 171
mm/percpu.c 19 11 0 6 0 6 9 2 0 1 0 177 724
mm/mlock.c 4 4 0 2 0 0 2 2 0 0 0 58 234
mm/balloon_compaction.c 0 0 0 0 0 0 0 0 0 0 0 0 65
mm/page_alloc.c 47 30 0 10 6 3 21 7 0 0 0 280 1879
mm/nommu.c 6 6 0 2 0 0 6 2 0 0 0 82 684
mm/hwpoison-inject.c 0 0 0 0 0 0 0 0 0 0 0 0 51
mm/swap_state.c 0 0 0 0 0 0 1 1 0 1 1 155 157
mm/debug-pagealloc.c 3 1 0 0 0 0 0 0 0 0 0 3 45
mm/interval_tree.c 0 0 0 0 0 0 1 1 0 0 0 2 26
mm/swap_cgroup.c 3 2 0 1 0 0 0 0 0 0 0 6 88
mm/gup.c 2 2 0 0 0 0 14 3 0 0 0 49 414
mm/memory-failure.c 5 1 0 0 0 0 0 0 0 0 0 10 462
mm/vmalloc.c 11 4 0 2 0 1 22 10 0 0 2 129 902
mm/bootmem.c 4 1 0 0 0 0 3 2 0 0 0 48 243
mm/slub.c 10 3 1 2 0 0 12 4 0 0 0 119 1741
mm/mempool.c 2 1 0 1 0 0 5 2 0 0 0 23 164
mm/dmapool.c 1 1 0 1 0 0 3 2 0 0 0 18 194
mm/pgtable-generic.c 0 0 0 0 0 0 0 0 0 0 0 0 55
mm/compaction.c 0 0 0 0 0 0 1 1 1 1 0 427 429
mm/kmemleak.c 6 3 1 2 0 0 6 3 0 0 1 93 613
mm/cma.c 3 3 0 1 0 0 1 0 0 0 0 20 135
mm/memory.c 10 1 0 1 0 0 22 3 0 0 0 56 1301
mm/zswap.c 0 0 0 0 0 0 4 2 0 0 0 10 355
mm/zsmalloc.c 8 8 0 6 0 1 6 5 0 0 0 143 680
mm/huge_memory.c 12 5 0 5 0 0 6 2 0 0 0 127 1169
mm/hwpoison-inject.mod.c 0 0 0 0 0 0 0 0 0 0 0 0 6
mm/cleancache.c 0 0 0 0 0 0 0 0 0 0 0 0 80
mm/util.c 0 0 0 0 0 0 0 0 0 0 0 0 130
mm/mprotect.c 1 1 0 0 0 0 4 0 0 0 0 17 168
mm/mmzone.c 0 0 0 0 0 0 3 0 0 0 0 2 28
mm/page_isolation.c 2 1 0 0 0 0 1 1 0 0 0 14 110
mm/vmacache.c 2 2 0 2 0 0 0 0 0 0 0 8 31
mm/sparse-vmemmap.c 2 2 0 0 0 0 0 0 0 0 0 16 80
mm/zpool.c 0 0 0 0 0 0 0 0 0 0 0 0 90
mm/rmap.c 0 0 0 0 0 0 0 0 0 0 0 0 467
mm/memory_hotplug.c 27 15 0 0 1 1 1 0 0 0 0 95 696
mm/percpu-vm.c 5 2 0 0 0 0 1 0 0 0 0 12 72
mm/slab.c 0 0 0 0 0 0 3 2 1 1 1 1367 1408
mm/zbud.c 2 1 0 0 1 0 1 1 0 0 0 33 152
mm/vmscan.c 0 0 0 0 0 0 1 1 1 1 1 1020 1038
mm/msync.c 1 1 0 0 0 0 0 0 0 0 0 23 41
mm/page_io.c 0 0 0 0 0 0 1 1 0 0 0 21 158
mm/highmem.c 0 0 0 0 0 0 1 1 1 1 1 125 145
mm/filemap.c 4 4 0 0 0 0 4 1 0 1 0 92 803
mm/page-writeback.c 2 2 0 0 0 0 2 1 0 1 0 88 613
mm/slob.c 1 1 0 0 0 0 1 0 0 0 0 22 211
mm/failslab.c 0 0 0 0 0 0 0 0 0 0 0 0 20
mm/page_counter.c 5 3 0 0 0 0 0 0 0 0 0 20 36
mm/ksm.c 0 0 0 0 0 0 1 1 1 1 1 840 840
mm/mincore.c 4 1 0 0 1 0 1 1 0 0 0 22 85
mm/hugetlb.c 16 9 0 3 4 1 6 6 0 1 2 152 1354
mm/list_lru.c 10 3 0 4 1 0 0 0 0 0 0 17 200
mm/memblock.c 11 7 0 5 2 2 5 1 0 1 0 109 418
mm/quicklist.c 1 0 0 0 0 0 1 1 0 0 1 5 28
mm/memcontrol.c 28 10 1 11 1 0 14 7 0 0 0 149 1892
mm/kmemcheck.c 2 0 0 0 0 0 0 0 0 0 0 2 31
mm/frontswap.c 1 1 0 1 1 0 0 0 0 0 0 3 138
mm/debug.c 1 1 0 1 0 0 0 0 0 0 0 5 28
mm/hugetlb_cgroup.c 3 1 0 0 0 0 1 0 0 0 0 3 156
mm/fadvise.c 0 0 0 0 0 0 0 0 0 0 0 0 55
mm/oom_kill.c 0 0 0 0 0 0 0 0 0 0 0 0 230
mm/readahead.c 2 1 0 0 0 0 3 2 0 0 0 35 153
mm/page_owner.c 4 3 0 0 0 1 1 0 0 0 0 33 104
mm/swapfile.c 16 12 0 3 0 0 18 6 0 1 1 209 1141
mm/nobootmem.c 2 0 0 0 0 0 1 0 0 0 0 7 95
mm/pagewalk.c 1 1 0 0 0 0 5 0 0 0 0 5 103
mm/memtest.c 3 1 0 0 0 0 0 0 0 0 0 8 37
mm/maccess.c 0 0 0 0 0 0 0 0 0 0 0 0 20
mm/mremap.c 1 1 0 0 0 0 0 0 0 0 0 23 214
mm/vmstat.c 23 6 0 6 0 2 1 0 0 0 0 82 438
mm/migrate.c 8 5 1 1 0 0 7 1 0 0 0 88 575
mm/vmpressure.c 1 1 0 0 0 0 1 0 0 0 0 1 86
mm/percpu-km.c 1 0 0 0 0 0 0 0 0 0 0 1 28
mm/swap.c 6 5 0 4 0 0 1 0 0 0 0 39 301
mm/sparse.c 12 12 0 1 0 0 0 0 0 0 0 59 268
mm/mmap.c 3 1 0 0 0 0 2 1 1 0 1 952 1063
mm/process_vm_access.c 2 1 0 1 0 0 2 2 0 0 0 26 104
mm/shmem.c 6 6 0 1 2 0 8 7 0 3 0 263 1347
mm/mm_init.c 1 1 0 0 0 0 0 0 0 0 0 9 64
mm/kasan/kasan.c 1 0 0 0 0 0 2 2 0 0 0 7 167
mm/kasan/report.c 1 1 0 0 0 0 1 0 0 0 0 10 88
tools/iio/generic_buffer.c 2 2 0 1 0 1 2 1 1 1 0 42 127
tools/iio/lsiio.c 0 0 0 0 0 0 4 2 1 0 0 14 54
tools/iio/iio_event_monitor.c 0 0 0 0 0 0 1 1 0 0 0 7 69
tools/iio/iio_utils.c 3 0 0 1 0 0 6 6 0 0 0 100 288
tools/build/tests/ex/d.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/tests/ex/c.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/tests/ex/a.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/tests/ex/ex.c 0 0 0 0 0 0 0 0 0 0 0 0 13
tools/build/tests/ex/b.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/tests/ex/arch/e.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/tests/ex/arch/f.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/feature/test-libbfd.c 0 0 0 0 0 0 0 0 0 0 0 0 6
tools/build/feature/test-libaudit.c 0 0 0 0 0 0 0 0 0 0 0 0 3
tools/build/feature/test-compile.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/feature/test-gtk2.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/build/feature/test-bionic.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/feature/test-libpython.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/build/feature/test-stackprotector-all.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/feature/test-cplus-demangle.c 0 0 0 0 0 0 0 0 0 0 0 0 7
tools/build/feature/test-pthread-attr-setaffinity-np.c 0 0 0 0 0 0 0 0 0 0 0 0 7
tools/build/feature/test-all.c 0 0 0 0 0 0 0 0 0 0 0 0 25
tools/build/feature/test-libpython-version.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/feature/test-gtk2-infobar.c 0 0 0 0 0 0 0 0 0 0 0 0 3
tools/build/feature/test-libperl.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/build/feature/test-libelf-mmap.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/build/feature/test-libelf.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/build/feature/test-libbabeltrace.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/build/feature/test-zlib.c 0 0 0 0 0 0 0 0 0 0 0 0 3
tools/build/feature/test-sync-compare-and-swap.c 0 0 0 0 0 0 1 0 0 0 0 0 5
tools/build/feature/test-libslang.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/feature/test-fortify-source.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/feature/test-libunwind-debug-frame.c 0 0 0 0 0 0 0 0 0 0 0 0 3
tools/build/feature/test-backtrace.c 0 0 0 0 0 0 0 0 0 0 0 0 5
tools/build/feature/test-libnuma.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/build/feature/test-glibc.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/build/feature/test-libelf-getphdrnum.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/build/feature/test-lzma.c 0 0 0 0 0 0 0 0 0 0 0 0 4
tools/build/feature/test-hello.c 0 0 0 0 0 0 0 0 0 0 0 0 1
tools/build/feature/test-timerfd.c 0 0 0 0 0 0 0 0 0 0 0 0 5
tools/build/feature/test-libdw-dwarf-unwind.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/build/feature/test-libunwind.c 0 0 0 0 0 0 0 0 0 0 0 0 8
tools/build/feature/test-dwarf.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/thermal/tmon/sysfs.c 8 7 0 7 0 0 2 2 0 1 0 75 229
tools/thermal/tmon/pid.c 0 0 0 0 0 0 0 0 0 0 0 0 33
tools/thermal/tmon/tui.c 8 3 0 7 0 2 1 1 1 0 0 63 290
tools/thermal/tmon/tmon.c 4 0 0 2 0 1 2 2 1 1 0 49 183
tools/testing/selftests/breakpoints/breakpoint_test.c 10 6 2 5 0 6 0 0 0 0 0 58 149
tools/testing/selftests/memfd/fuse_test.c 0 0 0 0 0 0 0 0 0 0 0 0 97
tools/testing/selftests/memfd/memfd_test.c 0 0 0 0 0 0 0 0 0 0 0 0 376
tools/testing/selftests/memfd/fuse_mnt.c 0 0 0 0 0 0 0 0 0 0 0 0 29
tools/testing/selftests/kcmp/kcmp_test.c 0 0 0 0 0 0 0 0 0 0 0 0 35
tools/testing/selftests/size/get_size.c 0 0 0 0 0 0 1 0 0 0 0 0 36
tools/testing/selftests/mqueue/mq_perf_tests.c 7 1 0 2 0 1 8 2 1 1 1 85 303
tools/testing/selftests/mqueue/mq_open_tests.c 0 0 0 0 0 0 0 0 0 0 0 0 199
tools/testing/selftests/efivarfs/open-unlink.c 0 0 0 0 0 0 0 0 0 0 0 0 24
tools/testing/selftests/efivarfs/create-read.c 0 0 0 0 0 0 0 0 0 0 0 0 13
tools/testing/selftests/timers/nanosleep.c 1 1 0 0 0 0 1 0 0 0 0 13 53
tools/testing/selftests/timers/valid-adjtimex.c 3 3 0 3 0 0 0 0 0 0 0 30 55
tools/testing/selftests/timers/set-2038.c 0 0 0 0 0 0 1 0 1 0 0 1 43
tools/testing/selftests/timers/change_skew.c 1 1 0 1 0 0 0 0 0 0 0 3 33
tools/testing/selftests/timers/raw_skew.c 1 1 0 0 0 0 0 0 0 0 0 9 60
tools/testing/selftests/timers/set-tai.c 1 1 0 0 1 0 0 0 0 0 0 4 22
tools/testing/selftests/timers/threadtest.c 3 1 0 1 0 1 4 2 1 1 1 38 72
tools/testing/selftests/timers/leapcrash.c 1 1 0 0 0 0 0 0 0 0 0 12 39
tools/testing/selftests/timers/posix_timers.c 0 0 0 0 0 0 2 0 0 0 0 2 74
tools/testing/selftests/timers/rtctest.c 3 3 0 0 0 1 0 0 0 0 0 45 114
tools/testing/selftests/timers/alarmtimer-suspend.c 0 0 0 0 0 0 2 1 0 0 1 5 67
tools/testing/selftests/timers/mqueue-lat.c 1 1 0 0 0 0 1 0 0 0 0 9 38
tools/testing/selftests/timers/inconsistency-check.c 1 1 0 0 0 0 2 1 1 2 1 34 72
tools/testing/selftests/timers/set-timer-lat.c 1 1 0 0 0 0 1 0 0 0 0 4 76
tools/testing/selftests/timers/skew_consistency.c 0 0 0 0 0 0 1 0 0 0 0 5 23
tools/testing/selftests/timers/nsleep-lat.c 3 1 0 0 0 0 1 0 0 0 0 19 58
tools/testing/selftests/timers/leap-a-day.c 0 0 0 0 0 0 3 1 1 1 0 67 118
tools/testing/selftests/timers/clocksource-switch.c 2 1 0 1 1 0 2 1 0 1 0 14 62
tools/testing/selftests/net/psock_tpacket.c 3 1 0 1 0 0 5 0 2 0 0 50 318
tools/testing/selftests/net/psock_fanout.c 0 0 0 0 0 0 2 0 0 1 0 4 106
tools/testing/selftests/net/socket.c 1 1 0 1 0 0 0 0 0 0 0 15 29
tools/testing/selftests/mount/unprivileged-remount-test.c 0 0 0 0 0 0 0 0 0 0 0 0 115
tools/testing/selftests/powerpc/harness.c 0 0 0 0 0 0 1 1 0 0 0 3 60
tools/testing/selftests/powerpc/pmu/count_instructions.c 1 1 0 1 0 0 0 0 0 0 0 4 58
tools/testing/selftests/powerpc/pmu/per_event_excludes.c 6 0 0 1 0 0 0 0 0 0 0 7 36
tools/testing/selftests/powerpc/pmu/event.c 0 0 0 0 0 0 0 0 0 0 0 0 30
tools/testing/selftests/powerpc/pmu/l3_bank_test.c 1 0 0 0 0 0 0 0 0 0 0 1 16
tools/testing/selftests/powerpc/pmu/lib.c 2 0 0 0 0 0 2 0 0 0 0 2 92
tools/testing/selftests/powerpc/pmu/ebb/cycles_test.c 0 0 0 0 0 0 1 0 0 0 0 2 23
tools/testing/selftests/powerpc/pmu/ebb/pmae_handling_test.c 0 0 0 0 0 0 1 0 0 0 0 1 36
tools/testing/selftests/powerpc/pmu/ebb/fork_cleanup_test.c 0 0 0 0 0 0 0 0 0 0 0 0 23
tools/testing/selftests/powerpc/pmu/ebb/cpu_event_vs_ebb_test.c 0 0 0 0 0 0 0 0 0 0 0 0 30
tools/testing/selftests/powerpc/pmu/ebb/ebb_vs_cpu_event_test.c 0 0 0 0 0 0 0 0 0 0 0 0 31
tools/testing/selftests/powerpc/pmu/ebb/multi_ebb_procs_test.c 2 1 0 2 0 0 1 0 0 0 0 6 39
tools/testing/selftests/powerpc/pmu/ebb/multi_counter_test.c 3 1 0 1 0 0 1 0 0 0 0 9 47
tools/testing/selftests/powerpc/pmu/ebb/task_event_vs_ebb_test.c 0 0 0 0 0 0 0 0 0 0 0 0 26
tools/testing/selftests/powerpc/pmu/ebb/lost_exception_test.c 0 0 0 0 0 0 1 1 0 0 0 5 31
tools/testing/selftests/powerpc/pmu/ebb/back_to_back_ebbs_test.c 0 0 0 0 0 0 1 0 0 0 0 1 38
tools/testing/selftests/powerpc/pmu/ebb/close_clears_pmcc_test.c 0 0 0 0 0 0 1 0 0 0 0 1 19
tools/testing/selftests/powerpc/pmu/ebb/ebb.c 1 1 0 0 1 0 1 0 0 0 0 5 162
tools/testing/selftests/powerpc/pmu/ebb/cycles_with_freeze_test.c 0 0 0 0 0 0 1 1 0 0 0 10 50
tools/testing/selftests/powerpc/pmu/ebb/trace.c 0 0 0 0 0 0 1 0 0 0 0 4 137
tools/testing/selftests/powerpc/pmu/ebb/ebb_on_willing_child_test.c 0 0 0 0 0 0 1 0 0 0 0 1 31
tools/testing/selftests/powerpc/pmu/ebb/instruction_count_test.c 1 1 0 0 0 0 0 0 0 0 0 4 70
tools/testing/selftests/powerpc/pmu/ebb/reg_access_test.c 0 0 0 0 0 0 0 0 0 0 0 0 11
tools/testing/selftests/powerpc/pmu/ebb/pmc56_overflow_test.c 0 0 0 0 0 0 1 0 0 0 0 1 37
tools/testing/selftests/powerpc/pmu/ebb/task_event_pinned_vs_ebb_test.c 0 0 0 0 0 0 0 0 0 0 0 0 30
tools/testing/selftests/powerpc/pmu/ebb/ebb_on_child_test.c 1 0 0 0 0 0 0 0 0 0 0 0 27
tools/testing/selftests/powerpc/pmu/ebb/event_attributes_test.c 0 0 0 0 0 0 0 0 0 0 0 0 64
tools/testing/selftests/powerpc/pmu/ebb/cycles_with_mmcr2_test.c 0 0 0 0 0 0 1 1 0 0 0 6 35
tools/testing/selftests/powerpc/pmu/ebb/cpu_event_pinned_vs_ebb_test.c 0 0 0 0 0 0 0 0 0 0 0 0 33
tools/testing/selftests/powerpc/pmu/ebb/no_handler_test.c 1 0 0 0 0 0 0 0 0 0 0 1 22
tools/testing/selftests/powerpc/stringloops/memcmp.c 3 1 0 3 0 3 0 0 0 0 0 30 45
tools/testing/selftests/powerpc/copyloops/validate.c 4 0 0 0 0 1 0 0 0 0 0 6 39
tools/testing/selftests/powerpc/mm/hugetlb_vs_thp_test.c 1 0 0 0 0 0 0 0 0 0 0 1 18
tools/testing/selftests/powerpc/mm/subpage_prot.c 2 0 0 1 0 1 0 0 0 0 0 6 84
tools/testing/selftests/powerpc/vphn/test-vphn.c 2 2 0 1 0 0 0 0 0 0 0 7 21
tools/testing/selftests/powerpc/vphn/vphn.c 2 1 0 0 0 0 0 0 0 0 0 8 15
tools/testing/selftests/powerpc/tm/tm-syscall.c 2 1 0 0 0 0 0 0 0 0 0 13 37
tools/testing/selftests/powerpc/tm/tm-resched-dscr.c 1 1 0 0 0 0 0 0 0 0 0 21 30
tools/testing/selftests/powerpc/primitives/load_unaligned_zeropad.c 2 0 0 0 0 0 1 1 0 0 0 7 48
tools/testing/selftests/exec/execveat.c 2 0 0 0 0 0 0 0 0 0 0 3 185
tools/testing/selftests/vm/hugepage-mmap.c 2 0 0 0 0 0 0 0 0 0 0 3 25
tools/testing/selftests/vm/transhuge-stress.c 0 0 0 0 0 0 1 1 0 0 1 19 50
tools/testing/selftests/vm/thuge-gen.c 4 1 0 4 1 0 2 1 0 0 0 17 107
tools/testing/selftests/vm/map_hugetlb.c 2 0 0 0 0 0 0 0 0 0 0 3 20
tools/testing/selftests/vm/hugetlbfstest.c 1 0 0 0 0 0 0 0 0 0 0 1 46
tools/testing/selftests/vm/hugepage-shm.c 2 1 0 1 1 0 0 0 0 0 0 4 25
tools/testing/selftests/x86/trivial_64bit_program.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/testing/selftests/x86/sigreturn.c 1 1 0 1 0 0 0 0 0 0 0 22 188
tools/testing/selftests/x86/entry_from_vm86.c 0 0 0 0 0 0 0 0 0 0 0 0 35
tools/testing/selftests/x86/trivial_32bit_program.c 0 0 0 0 0 0 0 0 0 0 0 0 2
tools/testing/selftests/x86/single_step_syscall.c 0 0 0 0 0 0 0 0 0 0 0 0 55
tools/testing/selftests/ptrace/peeksiginfo.c 2 1 0 1 0 1 1 1 0 0 1 17 80
tools/testing/selftests/ipc/msgque.c 3 2 0 2 0 0 1 1 0 0 0 28 118
tools/power/acpi/common/getopt.c 0 0 0 0 0 0 0 0 0 0 0 0 52
tools/power/acpi/common/cmfsize.c 0 0 0 0 0 0 0 0 0 0 0 0 17
tools/power/acpi/tools/ec/ec_access.c 2 2 0 0 0 0 1 1 1 1 0 27 96
tools/power/acpi/tools/acpidump/apfiles.c 0 0 0 0 0 0 0 0 0 0 0 0 61
tools/power/acpi/tools/acpidump/apmain.c 1 1 1 1 0 0 0 0 0 0 0 12 88
tools/power/acpi/tools/acpidump/apdump.c 2 2 0 0 0 0 0 0 0 0 0 16 90
tools/power/acpi/os_specific/service_layers/osunixdir.c 0 0 0 0 0 0 1 1 0 1 0 15 45
tools/power/acpi/os_specific/service_layers/osunixxf.c 1 1 0 0 0 0 2 1 0 0 0 10 176
tools/power/acpi/os_specific/service_layers/oslibcfs.c 0 0 0 0 0 0 0 0 0 0 0 0 28
tools/power/acpi/os_specific/service_layers/osunixmap.c 0 0 0 0 0 0 0 0 0 0 0 0 23
tools/power/acpi/os_specific/service_layers/oslinuxtbl.c 3 2 0 0 0 0 4 4 0 0 0 37 340
tools/power/cpupower/debug/i386/centrino-decode.c 0 0 0 0 0 0 0 0 0 0 0 0 37
tools/power/cpupower/debug/i386/intel_gsic.c 0 0 0 0 0 0 0 0 0 0 0 0 26
tools/power/cpupower/debug/i386/powernow-k8-decode.c 0 0 0 0 0 0 0 0 0 0 0 0 29
tools/power/cpupower/debug/i386/dump_psb.c 3 2 0 0 0 0 1 0 0 0 0 12 71
tools/power/cpupower/debug/kernel/cpufreq-test_tsc.c 1 0 0 0 0 0 1 0 0 0 0 9 31
tools/power/cpupower/utils/cpupower-set.c 0 0 0 0 0 0 0 0 0 0 0 0 32
tools/power/cpupower/utils/cpupower.c 3 2 0 0 0 0 0 0 0 0 0 28 87
tools/power/cpupower/utils/cpuidle-info.c 3 2 0 0 0 0 1 0 0 0 0 22 88
tools/power/cpupower/utils/cpufreq-set.c 5 3 0 2 0 0 4 0 0 0 0 16 120
tools/power/cpupower/utils/cpuidle-set.c 2 2 0 0 0 0 1 0 0 0 0 9 77
tools/power/cpupower/utils/cpupower-info.c 0 0 0 0 0 0 1 1 1 0 0 5 34
tools/power/cpupower/utils/cpufreq-info.c 2 2 0 1 0 0 11 3 0 0 0 39 302
tools/power/cpupower/utils/helpers/sysfs.c 0 0 0 0 0 0 1 0 0 0 0 2 131
tools/power/cpupower/utils/helpers/bitmask.c 5 0 0 0 0 0 2 2 0 0 0 30 80
tools/power/cpupower/utils/helpers/amd.c 1 1 0 1 0 0 0 0 0 0 0 4 53
tools/power/cpupower/utils/helpers/topology.c 3 2 0 0 0 0 0 0 0 0 0 8 33
tools/power/cpupower/utils/helpers/cpuid.c 0 0 0 0 0 0 1 1 0 1 0 13 51
tools/power/cpupower/utils/helpers/msr.c 0 0 0 0 0 0 0 0 0 0 0 0 39
tools/power/cpupower/utils/helpers/pci.c 1 1 0 0 0 0 0 0 0 0 0 1 17
tools/power/cpupower/utils/helpers/misc.c 0 0 0 0 0 0 0 0 0 0 0 0 11
tools/power/cpupower/utils/idle_monitor/nhm_idle.c 4 0 0 0 0 2 0 0 0 0 0 10 63
tools/power/cpupower/utils/idle_monitor/snb_idle.c 4 0 0 0 0 2 0 0 0 0 0 10 56
tools/power/cpupower/utils/idle_monitor/cpuidle_sysfs.c 5 1 0 0 0 0 0 0 0 0 0 25 79
tools/power/cpupower/utils/idle_monitor/amd_fam14h_idle.c 4 0 0 0 0 2 0 0 0 0 0 8 110
tools/power/cpupower/utils/idle_monitor/hsw_ext_idle.c 4 0 0 0 0 2 0 0 0 0 0 10 56
tools/power/cpupower/utils/idle_monitor/mperf_monitor.c 2 0 0 0 0 0 0 0 0 0 0 2 114
tools/power/cpupower/utils/idle_monitor/cpupower-monitor.c 16 6 0 0 0 4 1 1 1 0 0 72 177
tools/power/cpupower/bench/parse.c 0 0 0 0 0 0 1 1 0 1 0 15 75
tools/power/cpupower/bench/benchmark.c 3 1 0 0 0 1 0 0 0 0 0 41 68
tools/power/cpupower/bench/main.c 0 0 0 0 0 0 1 1 1 0 0 45 79
tools/power/cpupower/bench/system.c 1 0 0 0 0 0 0 0 0 0 0 2 46
tools/power/cpupower/lib/sysfs.c 5 5 0 5 0 0 4 1 0 0 0 79 256
tools/power/cpupower/lib/cpufreq.c 0 0 0 0 0 0 4 1 0 0 0 13 53
tools/power/x86/x86_energy_perf_policy/x86_energy_perf_policy.c 0 0 0 0 0 0 2 1 1 0 0 11 108
tools/power/x86/turbostat/turbostat.c 7 5 0 1 1 2 3 2 0 0 0 80 1178
tools/perf/builtin-inject.c 0 0 0 0 0 0 0 0 0 0 0 0 150
tools/perf/builtin-timechart.c 14 5 1 4 0 0 14 13 0 0 0 211 727
tools/perf/builtin-list.c 1 1 0 1 1 0 0 0 0 0 0 15 26
tools/perf/builtin-stat.c 8 5 0 2 0 2 2 1 0 0 0 57 661
tools/perf/builtin-data.c 1 0 0 0 0 0 0 0 0 0 0 1 40
tools/perf/builtin-report.c 0 0 0 0 0 0 0 0 0 0 0 0 268
tools/perf/perf.c 1 1 0 0 0 0 3 3 0 2 1 82 243
tools/perf/builtin-annotate.c 0 0 0 0 0 0 1 1 1 0 0 26 113
tools/perf/perf-read-vdso.c 0 0 0 0 0 0 1 1 0 0 0 4 10
tools/perf/builtin-buildid-list.c 0 0 0 0 0 0 0 0 0 0 0 0 31
tools/perf/builtin-evlist.c 0 0 0 0 0 0 0 0 0 0 0 0 16
tools/perf/builtin-help.c 4 2 0 2 0 0 1 0 0 0 0 7 189
tools/perf/builtin-buildid-cache.c 1 1 0 0 0 0 1 1 0 0 1 10 160
tools/perf/builtin-mem.c 3 1 0 0 0 1 0 0 0 0 0 11 105
tools/perf/builtin-trace.c 8 2 0 0 0 0 2 1 0 0 0 37 1012
tools/perf/builtin-kmem.c 8 4 0 2 0 1 10 9 0 0 0 92 477
tools/perf/builtin-probe.c 3 2 0 2 0 0 0 0 0 0 0 5 174
tools/perf/builtin-top.c 1 0 0 0 0 0 5 5 2 0 0 42 432
tools/perf/builtin-record.c 5 4 0 1 0 1 0 0 0 0 0 24 302
tools/perf/builtin-lock.c 9 2 0 5 0 0 6 4 0 0 1 49 403
tools/perf/builtin-kvm.c 16 6 0 4 0 1 6 4 0 0 0 82 583
tools/perf/builtin-diff.c 2 0 0 0 0 0 2 2 1 0 1 22 419
tools/perf/builtin-script.c 8 3 0 4 1 0 4 3 0 1 3 61 686
tools/perf/builtin-bench.c 2 0 0 0 0 0 0 0 0 0 0 6 92
tools/perf/builtin-sched.c 17 4 0 8 0 0 5 2 0 0 0 81 763
tools/perf/scripts/python/Perf-Trace-Util/Context.c 0 0 0 0 0 0 0 0 0 0 0 0 28
tools/perf/scripts/perl/Perf-Trace-Util/Context.c 0 0 0 0 0 0 0 0 0 0 0 0 49
tools/perf/util/trace-event-read.c 3 3 0 0 0 1 2 1 0 0 0 31 194
tools/perf/util/ctype.c 0 0 0 0 0 0 0 0 0 0 0 0 4
tools/perf/util/symbol-elf.c 1 1 0 0 0 0 7 6 0 0 0 59 687
tools/perf/util/dwarf-aux.c 2 2 0 0 0 0 3 0 0 0 0 12 247
tools/perf/util/run-command.c 2 2 1 0 0 0 0 0 0 0 0 14 85
tools/perf/util/path.c 0 0 0 0 0 0 3 1 0 0 0 7 62
tools/perf/util/vdso.c 1 1 0 1 0 0 1 1 0 0 1 8 108
tools/perf/util/data.c 0 0 0 0 0 0 0 0 0 0 0 0 46
tools/perf/util/pager.c 0 0 0 0 0 0 0 0 0 0 0 0 40
tools/perf/util/build-id.c 5 2 0 0 0 0 1 1 0 0 0 15 203
tools/perf/util/tsc.c 0 0 0 0 0 0 0 0 0 0 0 0 10
tools/perf/util/db-export.c 1 1 0 1 0 0 2 1 0 0 0 10 139
tools/perf/util/perf_regs.c 1 1 0 0 0 0 0 0 0 0 0 1 9
tools/perf/util/levenshtein.c 2 1 0 1 0 1 0 0 0 0 0 12 22
tools/perf/util/environment.c 0 0 0 0 0 0 0 0 0 0 0 0 2
